X,Y,Distancia,Angulo
-0.14337053512663828,-0.2652303436651677,0.30149999260902405,-2.0663561169058084
-0.14142668051372426,-0.26627192788972426,0.30149999260902405,-2.0590415820479393
-0.13750919468854125,-0.2635313746695963,0.29725000262260437,-2.05172704719007
-0.13557792393000453,-0.2645301317467789,0.29725000262260437,-2.044412512332201
-0.13139147227712125,-0.2610485545504437,0.29225000739097595,-2.037097977474332
-0.12947852568670018,-0.2620026301509663,0.29225000739097595,-2.0297834426164627
-0.12559453150369065,-0.25889395406112886,0.2877500057220459,-2.0224689077585936
-0.12197798283406822,-0.2561941311792804,0.2837499976158142,-2.0151543729007244
-0.1201007955970963,-0.2570794819582439,0.2837499976158142,-2.0078398380428553
-0.11655068158451605,-0.254314756262385,0.2797499895095825,-2.000525303184986
-0.11468738616453297,-0.25516045948649413,0.2797499895095825,-1.993210768327117
-0.11100318795042777,-0.25187466738662173,0.27524998784065247,-1.9858962334692478
-0.1078690234430601,-0.24969637927455537,0.2720000147819519,-1.9785816986113787
-0.1060397412451375,-0.2504787043204399,0.2720000147819519,-1.9712671637535095
-0.10286390978677962,-0.24801464914679544,0.2685000002384186,-1.9639526288956404
-0.1010470624450588,-0.24876040942894262,0.2685000002384186,-1.9566380940377712
-0.09783898883503733,-0.24600832665505382,0.26475000381469727,-1.949323559179902
-0.0953114580364197,-0.24485360593971828,0.2627499997615814,-1.942009024322033
-0.09351793408557095,-0.24554420860423046,0.2627499997615814,-1.9346944894641638
-0.09110852846377851,-0.24458176526318223,0.26100000739097595,-1.9273799546062946
-0.08931710531625424,-0.24524163299899682,0.26100000739097595,-1.9200654197484255
-0.0876885659114834,-0.24635942423045054,0.2615000009536743,-1.9127508848905563
-0.0863768788387333,-0.2484110320047626,0.2630000114440918,-1.9054363500326872
-0.08455757321269677,-0.24903618779601458,0.2630000114440918,-1.898121815174818
-0.08383475812519449,-0.2529703170272285,0.26649999618530273,-1.890807280316949
-0.08198217175181129,-0.25357675658786805,0.26649999618530273,-1.8834927454590797
-0.08095200983201732,-0.25679240167320044,0.2692500054836273,-1.8761782106012106
-0.07855761797705146,-0.2557048252834477,0.26750001311302185,-1.8688636757433414
-0.0766851712953201,-0.25627259221164145,0.26750001311302185,-1.8615491408854723
-0.07403955862913277,-0.254186365247795,0.26475000381469727,-1.8542346060276031
-0.07217833954023829,-0.2547211255885469,0.26475000381469727,-1.846920071169734
-0.06931732120761686,-0.2516269318628067,0.26100000739097595,-1.8396055363118649
-0.06747494934149885,-0.2521272200089702,0.26100000739097595,-1.8322910014539957
-0.0648117477791675,-0.24946843925635237,0.257750004529953,-1.8249764665961266
-0.06225218944248327,-0.24702678845051654,0.25475001335144043,-1.8176619317382574
-0.06044365418564721,-0.2474755219637792,0.25475001335144043,-1.8103473968803883
-0.057998957796885145,-0.24523483222667522,0.25200000405311584,-1.8030328620225191
-0.056203643528019556,-0.24565250354300422,0.25200000405311584,-1.79571832716465
-0.05381161137003584,-0.24337187669700808,0.24924999475479126,-1.7884037923067808
-0.051508170181261664,-0.2413140474416344,0.24674999713897705,-1.7810892574489117
-0.04974170800929603,-0.2416843469743192,0.24674999713897705,-1.7737747225910425
-0.04768095874779497,-0.24057034196473412,0.24525000154972076,-1.7664601877331734
-0.04592003876903729,-0.24091266737053937,0.24525000154972076,-1.7591456528753042
-0.04397661405293746,-0.240258443521771,0.24424999952316284,-1.751831118017435
-0.04182916685174517,-0.23835754690342534,0.24199999868869781,-1.744516583159566
-0.04008458883708579,-0.23865712874978515,0.24199999868869781,-1.7372020483016968
-0.03794181424815745,-0.236475515107737,0.2395000010728836,-1.7298875134438276
-0.03621110628884009,-0.23674671337792544,0.2395000010728836,-1.7225729785859585
-0.034298510914996916,-0.2357682670086777,0.2382500022649765,-1.7152584437280893
-0.03233381599694165,-0.23427926065886454,0.23649999499320984,-1.7079439088702202
-0.03061932249416927,-0.23450949814834013,0.23649999499320984,-1.700629374012351
-0.02865876766499797,-0.23274219165306576,0.2345000058412552,-1.6933148391544819
-0.026955615318345297,-0.23294558923138703,0.2345000058412552,-1.6860003042966127
-0.025062579555495942,-0.23139669172250787,0.23274999856948853,-1.6786857694387436
-0.023193656282637514,-0.22983267211631786,0.23100000619888306,-1.6713712345808744
-0.021511931725976343,-0.22999617313620882,0.23100000619888306,-1.6640566997230053
-0.01972175625139865,-0.2289019838850549,0.22975000739097595,-1.6567421648651361
-0.018046932062656673,-0.22904011469452104,0.22975000739097595,-1.649427630007267
-0.01626425708130238,-0.22766979383901206,0.22824999690055847,-1.6421130951493979
-0.014598538201109602,-0.22778266783821743,0.22824999690055847,-1.6347985602915287
-0.012832888350028158,-0.22613617364027463,0.226500004529953,-1.6274840254336596
-0.011079772467720336,-0.22422642318906894,0.22450000047683716,-1.6201694905757904
-0.009439378708203333,-0.2243014675469222,0.22450000047683716,-1.6128549557179213
-0.007720321407776223,-0.22211586836242708,0.22224999964237213,-1.605540420860052
-0.0060954551064296295,-0.22216639657715995,0.22224999964237213,-1.598225886002183
-0.004414950210888553,-0.2194556003324637,0.21950000524520874,-1.5909113511443138
-0.0027840304498116444,-0.2174821824725302,0.2175000011920929,-1.5835968162864447
-0.0011931891543671238,-0.2174967282930994,0.2175000011920929,-1.5762822814285755
